"Country","Country Code","Destination Prefix","Voice in USD","Voice Unit in Seconds",
"Brazil",55,55147,0.015,60,
"Brazil",55,55149,0.015,60,
"Brazil",55,55157,0.015,60,
"Brazil",55,55159,0.015,60,
"Brazil",55,5522,0.015,60,
"Brazil",55,5524,0.015,60,
"Brazil",55,5528,0.015,60,
"Brazil",55,5532,0.015,60,
"Brazil",55,5534,0.015,60,
"Brazil",55,5535,0.015,60,
"Brazil",55,5537,0.015,60,
"Brazil",55,5538,0.015,60,
"Brazil",55,5539,0.015,60,
"Brazil",55,5542,0.015,60,
"Brazil",55,5543,0.015,60,
"Brazil",55,5544,0.015,60,
"Brazil",55,5545,0.015,60,
"Brazil",55,5546,0.015,60,
"Brazil",55,5547,0.015,60,
"Brazil",55,5549,0.015,60,
"Brazil",55,5552,0.015,60,
"Brazil",55,5553,0.015,60,
"Brazil",55,5554,0.015,60,
"Brazil",55,5555,0.015,60,
"Brazil",55,5563,0.015,60,
"Brazil",55,5564,0.015,60,
"Brazil",55,5565,0.015,60,
"Brazil",55,5566,0.015,60,
"Brazil",55,5567,0.015,60,
"Brazil",55,5568,0.015,60,
"Brazil",55,5569,0.015,60,
"Brazil",55,5571,0.015,60,
"Brazil",55,5573,0.015,60,
"Brazil",55,5574,0.015,60,
"Brazil",55,5575,0.015,60,
"Brazil",55,5577,0.015,60,
"Brazil",55,5579,0.015,60,
"Brazil",55,5582,0.015,60,
"Brazil",55,5583,0.015,60,
"Brazil",55,5584,0.015,60,
"Brazil",55,5585,0.015,60,
"Brazil",55,5586,0.015,60,
"Brazil",55,5587,0.015,60,
"Brazil",55,5588,0.015,60,
"Brazil",55,5589,0.015,60,
"Brazil",55,5591,0.015,60,
"Brazil",55,5592,0.015,60,
"Brazil",55,5593,0.015,60,
"Brazil",55,5594,0.015,60,
"Brazil",55,5595,0.015,60,
"Brazil",55,5596,0.015,60,
"Brazil",55,5597,0.015,60,
"Brazil",55,5598,0.015,60,
"Brazil",55,5599,0.015,60,
"Brazil",55,55167,0.015,60,
"Brazil",55,55169,0.015,60,
"Brazil",55,55177,0.015,60,
"Brazil",55,55179,0.015,60,
"Brazil",55,55187,0.015,60,
"Brazil",55,55189,0.015,60,
"Brazil",55,55197,0.015,60,
"Brazil",55,55199,0.015,60,
"Brazil",55,55217,0.015,60,
"Brazil",55,55219,0.015,60,
"Brazil",55,55277,0.015,60,
"Brazil",55,55279,0.015,60,
"Brazil",55,55317,0.015,60,
"Brazil",55,55319,0.015,60,
"Brazil",55,55337,0.015,60,
"Brazil",55,55339,0.015,60,
"Brazil",55,55417,0.015,60,
"Brazil",55,55419,0.015,60,
"Brazil",55,55487,0.015,60,
"Brazil",55,55489,0.015,60,
"Brazil",55,55517,0.015,60,
"Brazil",55,55518,0.015,60,
"Brazil",55,55519,0.015,60,
"Brazil",55,55617,0.015,60,
"Brazil",55,55619,0.015,60,
"Brazil",55,55627,0.015,60,
"Brazil",55,55629,0.015,60,
"Brazil",55,55817,0.015,60,
"Brazil",55,55819,0.015,60,
"Brazil",55,5522976018,0.35,60,
"Barbados",1246,1246,0.17,60,
"Barbados",1246,12462,0.329,60,
"Barbados",1246,124644,0.329,60,
"Barbados",1246,124645,0.329,60,
"Barbados",1246,12465,0.329,60,
"Barbados",1246,124669,0.329,60,
"Barbados",1246,12468,0.329,60,
"Barbados",1246,1246433170,1.23,60,
"Barbados",1246,124662900,1.23,60,
"Barbados",1246,124677,1.23,60,
"Barbados",1246,1246899,1.23,60,
"Brunei  *",673,6737,0.05,60,
"Brunei  *",673,673228,0.05,60,
"Brunei",673,673,0.05,60,
"Brunei",673,67373,0.05,60,
"Bhutan *",975,975,0.1,60,
"Botswana *",267,267,0.1441,60,
"Botswana",267,26771,0.3,60,
"Botswana",267,26774,0.3,60,
"Botswana",267,26775,0.3,60,
"Botswana",267,26776,0.3,60,
"Botswana",267,26777,0.3,60,
"Botswana",267,267749,0.34,60,
"Botswana",267,26773,0.34,60,
"Botswana",267,267758,0.34,60,
"Botswana",267,267768,0.34,60,
"Botswana",267,267779,0.34,60,
"Botswana",267,267743,0.34,60,
"Botswana",267,267744,0.34,60,
"Botswana",267,267748,0.34,60,
"Botswana",267,26772,0.34,60,
"Botswana",267,267750,0.34,60,
"Botswana",267,267751,0.34,60,
"Botswana",267,267752,0.34,60,
"Botswana",267,267753,0.34,60,
"Botswana",267,267757,0.34,60,
"Botswana",267,267763,0.34,60,
"Botswana",267,267764,0.34,60,
"Botswana",267,267765,0.34,60,
"Botswana",267,267769,0.34,60,
"Botswana",267,267774,0.34,60,
"Botswana",267,267775,0.34,60,
"Botswana",267,2677920,0.34,60,
"Central African Republic",236,236,0.55,60,
"Central African Republic",236,23672,0.45,60,
"Central African Republic",236,23677,0.73,60,
"Central African Republic",236,23675,0.73,60,
"Central African Republic",236,23670,0.73,60,
"Central African Republic",236,2362,0.73,60,
"Central African Republic",236,23636,0.73,60,
"Central African Republic",236,23674,0.73,60,
"Canada",1,1613,0.009,60,
"Canada",1,161327,0.009,60,
"Canada",1,170526,0.009,60,
"Canada",1,170554,0.009,60,
"Canada",1,1705668,0.009,60,
"Canada",1,1807957,0.009,60,
"Canada",1,1819344,0.009,60,
"Canada",1,181948,0.009,60,
"Canada",1,181994,0.009,60,
"Canada",1,181998,0.009,60,
"Canada",1,1579394,0.009,60,
"Canada",1,1600,0.009,60,
"Canada",1,1622,0.009,60,
"Canada",1,1705295,0.009,60,
"Canada",1,170537,0.009,60,
"Canada",1,170594,0.009,60,
"Canada",1,1807407,0.009,60,
"Canada",1,1807983,0.009,60,
"Canada",1,1819,0.009,60,
"Canada",1,181922,0.009,60,
"Canada",1,181927,0.009,60,
"Canada",1,181974,0.009,60,
"Canada",1,181986,0.009,60,
"Canada",1,1819963,0.009,60,
"Canada",1,1519786,0.009,60,
"Canada",1,170523,0.009,60,
"Canada",1,1705258,0.009,60,
"Canada",1,1705407,0.009,60,
"Canada",1,1705412,0.009,60,
"Canada",1,1705951,0.009,60,
"Canada",1,180721,0.009,60,
"Canada",1,180725,0.009,60,
"Canada",1,1807323,0.009,60,
"Canada",1,180734,0.009,60,
"Canada",1,1807456,0.009,60,
"Canada",1,181928,0.009,60,
"Canada",1,1819301,0.009,60,
"Canada",1,181933,0.009,60,
"Canada",1,1819413,0.009,60,
"Canada",1,181943,0.009,60,
"Canada",1,181952,0.009,60,
"Canada",1,1819680,0.009,60,
"Canada",1,181975,0.009,60,
"Canada",1,1819814,0.009,60,
"Canada",1,1581813,0.009,60,
"Canada",1,1778,0.009,60,
"Canada",1,181962,0.009,60,
"Canada",1,1873452,0.009,60,
"Canada",1,1519866,0.009,60,
"Canada",1,1519874,0.009,60,
"Canada",1,158144,0.009,60,
"Canada",1,170562,0.009,60,
"Canada",1,180768,0.009,60,
"Canada",1,180793,0.009,60,
"Canada",1,1819256,0.009,60,
"Canada",1,181940,0.009,60,
"Canada",1,181960,0.009,60,
"Canada",1,181965,0.009,60,
"Canada",1,181972,0.009,60,
"Canada",1,181979,0.009,60,
"Canada",1,181988,0.009,60,
"Canada",1,1519828,0.009,60,
"Canada",1,1579,0.009,60,
"Canada",1,1581,0.009,60,
"Canada",1,1581430,0.009,60,
"Canada",1,181942,0.009,60,
"Canada",1,181944,0.009,60,
"Canada",1,181963,0.009,60,
"Canada",1,1819917,0.009,60,
"Canada",1,187362,0.009,60,
"Canada",1,1519899,0.009,60,
"Canada",1,1548,0.009,60,
"Canada",1,1581231,0.009,60,
"Canada",1,1581420,0.009,60,
"Canada",1,158171,0.009,60,
"Canada",1,1613538,0.009,60,
"Canada",1,161358,0.009,60,
"Canada",1,1613629,0.009,60,
"Canada",1,1639,0.009,60,
"Canada",1,1647,0.009,60,
"Canada",1,1705,0.009,60,
"Canada",1,181920,0.009,60,
"Canada",1,181929,0.009,60,
"Canada",1,181936,0.009,60,
"Canada",1,1819464,0.009,60,
"Canada",1,181949,0.009,60,
"Canada",1,181951,0.009,60,
"Canada",1,1819567,0.009,60,
"Canada",1,181959,0.009,60,
"Canada",1,1819874,0.009,60,
"Canada",1,181995,0.009,60,
"Canada",1,1902,0.009,60,
"Canada",1,151979,0.009,60,
"Canada",1,1604,0.009,60,
"Canada",1,170531,0.009,60,
"Canada",1,1705381,0.009,60,
"Canada",1,170589,0.009,60,
"Canada",1,181926,0.009,60,
"Canada",1,181935,0.009,60,
"Canada",1,181938,0.009,60,
"Canada",1,181967,0.009,60,
"Canada",1,1819715,0.009,60,
"Canada",1,181976,0.009,60,
"Canada",1,1867,0.009,60,
"Canada",1,1873,0.009,60,
"Canada",1,1873585,0.009,60,
"Canada",1,151983,0.009,60,
"Canada",1,151984,0.009,60,
"Canada",1,157924,0.009,60,
"Canada",1,1587,0.009,60,
"Canada",1,1613638,0.009,60,
"Canada",1,1705347,0.009,60,
"Canada",1,170557,0.009,60,
"Canada",1,170565,0.009,60,
"Canada",1,170567,0.009,60,
"Canada",1,1709,0.009,60,
"Canada",1,1782,0.009,60,
"Canada",1,180722,0.009,60,
"Canada",1,180728,0.009,60,
"Canada",1,1807333,0.009,60,
"Canada",1,180763,0.009,60,
"Canada",1,181954,0.009,60,
"Canada",1,181970,0.009,60,
"Canada",1,181982,0.009,60,
"Canada",1,181983,0.009,60,
"Canada",1,1579228,0.009,60,
"Canada",1,1581209,0.009,60,
"Canada",1,1581820,0.009,60,
"Canada",1,170533,0.009,60,
"Canada",1,170539,0.009,60,
"Canada",1,1819241,0.009,60,
"Canada",1,181939,0.009,60,
"Canada",1,181945,0.009,60,
"Canada",1,181955,0.009,60,
"Canada",1,181958,0.009,60,
"Canada",1,181961,0.009,60,
"Canada",1,181964,0.009,60,
"Canada",1,181966,0.009,60,
"Canada",1,181973,0.009,60,
"Canada",1,181985,0.009,60,
"Canada",1,181993,0.009,60,
"Canada",1,187340,0.009,60,
"Canada",1,1905,0.009,60,
"Canada",1,181923,0.009,60,
"Canada",1,1819316,0.009,60,
"Canada",1,181950,0.009,60,
"Canada",1,1873388,0.009,60,
"Canada",1,1204,0.009,60,
"Canada",1,1226,0.009,60,
"Canada",1,1226428,0.009,60,
"Canada",1,122643,0.009,60,
"Canada",1,122644,0.009,60,
"Canada",1,122645,0.009,60,
"Canada",1,122652,0.009,60,
"Canada",1,1226545,0.009,60,
"Canada",1,1226930,0.009,60,
"Canada",1,1236,0.009,60,
"Canada",1,1249,0.009,60,
"Canada",1,124999,0.009,60,
"Canada",1,1250,0.009,60,
"Canada",1,125023,0.009,60,
"Canada",1,1250471,0.009,60,
"Canada",1,1250500,0.009,60,
"Canada",1,125062,0.009,60,
"Canada",1,125077,0.009,60,
"Canada",1,1289,0.009,60,
"Canada",1,1306,0.009,60,
"Canada",1,1343,0.009,60,
"Canada",1,1365,0.009,60,
"Canada",1,1403,0.009,60,
"Canada",1,1416,0.009,60,
"Canada",1,1418,0.009,60,
"Canada",1,1418217,0.009,60,
"Canada",1,1418223,0.009,60,
"Canada",1,141824,0.009,60,
"Canada",1,1418257,0.009,60,
"Canada",1,1418267,0.009,60,
"Canada",1,1418287,0.009,60,
"Canada",1,1418383,0.009,60,
"Canada",1,1418422,0.009,60,
"Canada",1,1418449,0.009,60,
"Canada",1,1418459,0.009,60,
"Canada",1,1418464,0.009,60,
"Canada",1,141848,0.009,60,
"Canada",1,1418519,0.009,60,
"Canada",1,1418585,0.009,60,
"Canada",1,141859,0.009,60,
"Canada",1,1418625,0.009,60,
"Canada",1,1418636,0.009,60,
"Canada",1,141874,0.009,60,
"Canada",1,141877,0.009,60,
"Canada",1,1418824,0.009,60,
"Canada",1,1418923,0.009,60,
"Canada",1,1418937,0.009,60,
"Canada",1,1418969,0.009,60,
"Canada",1,141897,0.009,60,
"Canada",1,141898,0.009,60,
"Canada",1,1431,0.009,60,
"Canada",1,1437,0.009,60,
"Canada",1,1438,0.009,60,
"Canada",1,1450,0.009,60,
"Canada",1,1450244,0.009,60,
"Canada",1,1450253,0.009,60,
"Canada",1,145029,0.009,60,
"Canada",1,1450329,0.009,60,
"Canada",1,145038,0.009,60,
"Canada",1,145039,0.009,60,
"Canada",1,145040,0.009,60,
"Canada",1,1450410,0.009,60,
"Canada",1,145042,0.009,60,
"Canada",1,1450440,0.009,60,
"Canada",1,145048,0.009,60,
"Canada",1,1450503,0.009,60,
"Canada",1,145053,0.009,60,
"Canada",1,145054,0.009,60,
"Canada",1,145057,0.009,60,
"Canada",1,1450587,0.009,60,
"Canada",1,145078,0.009,60,
"Canada",1,145079,0.009,60,
"Canada",1,1450875,0.009,60,
"Canada",1,1450894,0.009,60,
"Canada",1,1450989,0.009,60,
"Canada",1,1450997,0.009,60,
"Canada",1,1506,0.009,60,
"Canada",1,1514,0.009,60,
"Canada",1,1519,0.009,60,
"Canada",1,151922,0.009,60,
"Canada",1,151923,0.009,60,
"Canada",1,1519243,0.009,60,
"Canada",1,1519263,0.009,60,
"Canada",1,1519296,0.009,60,
"Canada",1,1519327,0.009,60,
"Canada",1,1519335,0.009,60,
"Canada",1,1519349,0.009,60,
"Canada",1,1519353,0.009,60,
"Canada",1,151936,0.009,60,
"Canada",1,151938,0.009,60,
"Canada",1,151939,0.009,60,
"Canada",1,1519424,0.009,60,
"Canada",1,1519456,0.009,60,
"Canada",1,1519468,0.009,60,
"Canada",1,151952,0.009,60,
"Canada",1,1519565,0.009,60,
"Canada",1,151959,0.009,60,
"Canada",1,1519612,0.009,60,
"Canada",1,1519665,0.009,60,
"Canada",1,151970,0.009,60,
"Canada",1,1519765,0.009,60,
"Canada",1,151977,0.009,60,
"Canada",1,1613375,0.009,60,
"Canada",1,1613659,0.009,60,
"Canada",1,170522,0.009,60,
"Canada",1,1705240,0.009,60,
"Canada",1,170527,0.009,60,
"Canada",1,1705288,0.009,60,
"Canada",1,170536,0.009,60,
"Canada",1,1705425,0.009,60,
"Canada",1,170546,0.009,60,
"Canada",1,1705473,0.009,60,
"Canada",1,1705531,0.009,60,
"Canada",1,1705557,0.009,60,
"Canada",1,170556,0.009,60,
"Canada",1,170563,0.009,60,
"Canada",1,170564,0.009,60,
"Canada",1,170568,0.009,60,
"Canada",1,1705859,0.009,60,
"Canada",1,1705932,0.009,60,
"Canada",1,170596,0.009,60,
"Canada",1,1705997,0.009,60,
"Canada",1,1780,0.009,60,
"Canada",1,1807,0.009,60,
"Canada",1,1807355,0.009,60,
"Canada",1,1807444,0.009,60,
"Canada",1,180746,0.009,60,
"Canada",1,180747,0.009,60,
"Canada",1,1807547,0.009,60,
"Canada",1,1807577,0.009,60,
"Canada",1,1807619,0.009,60,
"Canada",1,180762,0.009,60,
"Canada",1,180770,0.009,60,
"Canada",1,180776,0.009,60,
"Canada",1,1807777,0.009,60,
"Canada",1,1807999,0.009,60,
"Canada",1,181978,0.009,60,
"Canada",1,1819895,0.009,60,
"Canada",1,181992,0.009,60,
"Canada",1,181997,0.009,60,
"Switzerland",41,41,0.25,60,
"Switzerland",41,4176,0.55,60,
"Switzerland",41,41772,0.55,60,
"Switzerland",41,4178,0.8,60,
"Switzerland",41,41779,0.8,60,
"Switzerland",41,4177,0.5,60,
"Switzerland",41,4179,0.5,60,
"Switzerland",41,41754,0.67,60,
"Switzerland",41,4186077,0.67,60,
"Switzerland",41,4186079,0.67,60,
"Switzerland",41,41860754,0.67,60,
"Switzerland",41,417,0.8,60,
"Switzerland",41,41769,0.8,60,
"Switzerland",41,41777,0.8,60,
"Switzerland",41,41778,0.8,60,
"Switzerland",41,41784,0.8,60,
"Switzerland",41,417997,0.8,60,
"Switzerland",41,41860769,0.8,60,
"Switzerland",41,41860777,0.8,60,
"Switzerland",41,41860778,0.8,60,
"Switzerland",41,41860784,0.8,60,
"Switzerland",41,418607997,0.8,60,
"Switzerland",41,4186074279,0.8,60,
"Chile  *",56,56,0.025,60,
"Chile",56,569,0.065,60,
"Chile",56,567397,0.9,60,
"Chile",56,567597,0.9,60,
"Chile",56,5661,0.9,60,
"Chile",56,564297,0.9,60,
"Chile",56,564397,0.9,60,
"Chile",56,564535,0.9,60,
"Chile",56,564592,0.9,60,
"Chile",56,566397,0.9,60,
"Chile",56,566497,0.9,60,
"Chile",56,566597,0.9,60,
"Chile",56,567197,0.9,60,
"Chile",56,5642297,0.9,60,
"Chile",56,5643297,0.9,60,
"Chile",56,5645235,0.9,60,
"Chile",56,5645292,0.9,60,
"Chile",56,5663297,0.9,60,
"Chile",56,5664297,0.9,60,
"Chile",56,5665297,0.9,60,
"Chile",56,5671297,0.9,60,
"Chile",56,5673297,0.9,60,
"Chile",56,5675297,0.9,60,
"Chile",56,567219,0.9,60,
"Chile",56,567319,0.9,60,
"Chile",56,567519,0.9,60,
"Chile",56,5644,1.4,60,
"Chile",56,56219,1.4,60,
"Chile",56,562572,1.4,60,
"Chile",56,562593,1.4,60,
"Chile",56,562788,1.4,60,
"Chile",56,562868,1.4,60,
"Chile",56,563219,1.4,60,
"Chile",56,563319,1.4,60,
"Chile",56,563419,1.4,60,
"Chile",56,563519,1.4,60,
"Chile",56,564119,1.4,60,
"Chile",56,564219,1.4,60,
"Chile",56,564319,1.4,60,
"Chile",56,564519,1.4,60,
"Chile",56,565119,1.4,60,
"Chile",56,565219,1.4,60,
"Chile",56,565319,1.4,60,
"Chile",56,565519,1.4,60,
"Chile",56,565719,1.4,60,
"Chile",56,565819,1.4,60,
"Chile",56,566119,1.4,60,
"Chile",56,566319,1.4,60,
"Chile",56,566419,1.4,60,
"Chile",56,566519,1.4,60,
"Chile",56,566719,1.4,60,
"Chile",56,567119,1.4,60,
"Chile",56,5622794,1.4,60,
"Chile",56,56224195701,1.4,60,
"Chile",56,56225880110,1.4,60,
"Chile",56,56225884586,1.4,60,
"Chile",56,56225884666,1.4,60,
"Chile",56,56225884673,1.4,60,
"Chile",56,56225884680,1.4,60,
"Chile",56,56225884694,1.4,60,
"Chile",56,56225889797,1.5,60,
"Chile",56,5632255,1.5,60,
"Chile",56,5645197,1.5,60,
"Chile",56,56322100,1.5,60,
"Chile",56,56421972124,1.5,60,
"Chile",56,561,3.9,60,
"China  *",86,86,0.055,60,
"Ivory Coast",225,2258,0.485,60,
"Ivory Coast",225,2257,0.485,60,
"Ivory Coast",225,22504,0.485,60,
"Ivory Coast",225,22505,0.485,60,
"Ivory Coast",225,22506,0.485,60,
"Ivory Coast",225,22544,0.485,60,
"Ivory Coast",225,22545,0.485,60,
"Ivory Coast",225,22546,0.485,60,
"Ivory Coast",225,22554,0.485,60,
"Ivory Coast",225,22555,0.485,60,
"Ivory Coast",225,22556,0.485,60,
"Ivory Coast",225,225,0.5341,60,
"Ivory Coast",225,22550,0.495,60,
"Ivory Coast",225,22560,0.495,60,
"Ivory Coast",225,22561,0.495,60,
"Ivory Coast",225,22564,0.495,60,
"Ivory Coast",225,22569,0.495,60,
"Ivory Coast",225,22571,0.495,60,
"Ivory Coast",225,22572,0.495,60,
"Ivory Coast",225,225200,0.495,60,
"Ivory Coast",225,225210,0.495,60,
"Ivory Coast",225,225220,0.495,60,
"Ivory Coast",225,225230,0.495,60,
"Ivory Coast",225,225240,0.495,60,
"Ivory Coast",225,225300,0.495,60,
"Ivory Coast",225,225310,0.495,60,
"Ivory Coast",225,225320,0.495,60,
"Ivory Coast",225,225330,0.495,60,
"Ivory Coast",225,225340,0.495,60,
"Ivory Coast",225,225350,0.495,60,
"Ivory Coast",225,225360,0.495,60,
"Ivory Coast",225,2250,0.495,60,
"Ivory Coast",225,2254,0.495,60,
"Ivory Coast",225,2255,0.495,60,
"Ivory Coast",225,2256,0.565,60,
"Ivory Coast",225,22507,0.565,60,
"Ivory Coast",225,22508,0.565,60,
"Ivory Coast",225,22509,0.565,60,
"Ivory Coast",225,22547,0.565,60,
"Ivory Coast",225,22548,0.565,60,
"Ivory Coast",225,22549,0.565,60,
"Ivory Coast",225,22557,0.565,60,
"Ivory Coast",225,22558,0.565,60,
"Ivory Coast",225,22559,0.565,60,
"Ivory Coast",225,22568,0.565,60,
"Ivory Coast",225,22577,0.565,60,
"Ivory Coast",225,22578,0.565,60,
"Ivory Coast",225,22579,0.565,60,
"Ivory Coast",225,22587,0.565,60,
"Ivory Coast",225,22588,0.569,60,
"Ivory Coast",225,22589,0.565,60,
"Cameroon",237,237,0.44,60,
"Cameroon",237,23767,0.501,60,
"Cameroon",237,23768,0.501,60,
"Cameroon",237,237650,0.501,60,
"Cameroon",237,237651,0.501,60,
"Cameroon",237,237652,0.501,60,
"Cameroon",237,237653,0.501,60,
"Cameroon",237,237654,0.501,60,
"Cameroon",237,23765,0.501,60,
"Cameroon",237,23769,0.501,60,
"Cameroon",237,2376,0.501,60,
"Congo Democratic Republic",243,2438,0.4904,60,
"Congo Democratic Republic",243,2438090,0.5178,60,
"Congo Democratic Republic",243,2438091,0.5178,60,
"Congo Democratic Republic",243,2438092,0.5178,60,
"Congo Democratic Republic",243,2438093,0.5178,60,
"Congo Democratic Republic",243,2438094,0.5178,60,
"Congo Democratic Republic",243,2438095,0.5178,60,
"Congo Democratic Republic",243,2438096,0.5178,60,
"Congo Democratic Republic",243,2438097,0.5178,60,
"Congo Democratic Republic",243,24380,0.5178,60,
"Congo Democratic Republic",243,24389,0.5178,60,
"Congo Democratic Republic",243,24381,0.5223,60,
"Congo Democratic Republic",243,24382,0.5223,60,
"Congo Democratic Republic",243,2439,0.58,60,
"Congo Democratic Republic",243,24390,0.58,60,
"Congo Democratic Republic",243,24391,0.58,60,
"Congo Democratic Republic",243,243,0.5,60,
"Congo Democratic Republic",243,24392,0.7301,60,
"Congo Democratic Republic",243,24393,0.7301,60,
"Congo Democratic Republic",243,24394,0.7301,60,
"Congo Democratic Republic",243,24395,0.7301,60,
"Congo Democratic Republic",243,24396,0.7301,60,
"Congo Democratic Republic",243,24387,0.7427,60,
"Congo",242,24206,0.68,60,
"Congo",242,242,0.6,60,
"Congo",242,24201,0.75,60,
"Congo",242,24205,0.799,60,
"Congo",242,24204,0.799,60,
"Cook Islands",682,6825,1.5,60,
"Cook Islands",682,6827,1.5,60,
"Cook Islands",682,6828,1.5,60,
"Cook Islands",682,682,1.5,60,
"Colombia",57,57,0.047,60,
"Colombia",57,5730,0.049,60,
"Colombia",57,5731,0.049,60,
"Colombia",57,5732,0.049,60,
"Colombia",57,57350,0.049,60,
"Colombia",57,573300,0.049,60,
"Colombia",57,573332,0.049,60,
"Colombia",57,573334,0.049,60,
"Comoros",269,269,0.6155,60,
"Comoros",269,2693,0.6164,60,
"Comoros",269,2694,0.6164,60,
"Comoros",269,2698,0.86,60,
"Comoros",269,269900,0.86,60,
"Cape Verde",238,238,0.24,60,
"Cape Verde",238,2385,0.392,60,
"Cape Verde",238,2389,0.392,60,
"Cape Verde",238,23833,0.392,60,
"Cape Verde",238,23843,0.392,60,
"Costa Rica",506,506,0.0298,60,
"Costa Rica",506,5068,0.0717,60,
"Costa Rica",506,5065,0.0788,60,
"Costa Rica",506,5067,0.061,60,
"Costa Rica",506,5066,0.11,60,
"Cuba",53,53,0.895,60,
"Cuba",53,5399,0.895,60,
"Cayman Islands",1345,1345,0.159,60,
"Cayman Islands",1345,1345229,0.29,60,
"Cayman Islands",1345,1345249,0.29,60,
"Cayman Islands",1345,134532,0.29,60,
"Cayman Islands",1345,134542,0.29,60,
"Cayman Islands",1345,134551,0.29,60,
"Cayman Islands",1345,134552,0.29,60,
"Cayman Islands",1345,134554,0.29,60,
"Cayman Islands",1345,1345550,0.29,60,
"Cayman Islands",1345,134561,0.29,60,
"Cayman Islands",1345,134562,0.29,60,
"Cayman Islands",1345,134564,0.29,60,
"Cayman Islands",1345,134591,0.29,60,
"Cayman Islands",1345,134592,0.29,60,
"Cayman Islands",1345,134593,0.29,60,
"Cayman Islands",1345,1345948,0.29,60,
"Cayman Islands",1345,1345990,0.29,60,
"Cyprus",357,357,0.08,60,
"Cyprus",357,35722222,0.1195,60,
"Cyprus",357,35723232,0.1195,60,
"Cyprus",357,35724024,0.1195,60,
"Cyprus",357,35724242,0.1195,60,
"Cyprus",357,35725262,0.1195,60,
"Cyprus",357,35726026,0.1195,60,
"Cyprus",357,35726262,0.1195,60,
"Cyprus",357,357942,0.1284,60,
"Cyprus",357,3579,0.11,60,
"Cyprus",357,35794,0.12,60,
"Cyprus",357,35795,0.12,60,
"Cyprus",357,35712,0.159,60,
"Cyprus",357,35777,0.189,60,
"Cyprus",357,357700,0.189,60,
"Cyprus",357,35780055,0.959,60,
"Cyprus",357,35790085,0.959,60,
"Cyprus",357,35790095,0.959,60,
"Czech Republic",420,420,0.04,60,
"Czech Republic",420,42071,0.0901,60,
"Czech Republic",420,420600,0.0901,60,
"Czech Republic",420,420706,0.0941,60,
"Czech Republic",420,420707,0.0941,60,
"Czech Republic",420,420708,0.0941,60,
"Czech Republic",420,420709,0.0941,60,
"Czech Republic",420,4207,0.0958,60,
"Czech Republic",420,42060,0.0958,60,
"Czech Republic",420,42093,0.0958,60,
"Czech Republic",420,42096,0.0958,60,
"Czech Republic",420,42084,0.13,60,
"Czech Republic",420,42090,0.13,60,
"Germany",49,49,0.009,60,
"Germany",49,4915,0.3259,60,
"Germany",49,49170,0.3259,60,
"Germany",49,49171,0.3259,60,
"Germany",49,49172,0.3259,60,
"Germany",49,49173,0.3259,60,
"Germany",49,49174,0.3259,60,
"Germany",49,49175,0.3259,60,
"Germany",49,49176,0.3259,60,
"Germany",49,49179,0.3259,60,
"Germany",49,4916,0.3259,60,
"Djibouti",253,253,0.4,60,
"Dominica",1767,1767,0.28,60,
"Dominica",1767,176727,0.34,60,
"Dominica",1767,176731,0.34,60,
"Dominica",1767,176742,0.34,60,
"Dominica",1767,1767225,0.34,60,
"Dominica",1767,1767235,0.34,60,
"Dominica",1767,1767245,0.34,60,
"Dominica",1767,1767265,0.34,60,
"Dominica",1767,1767285,0.34,60,
"Dominica",1767,1767295,0.34,60,
"Dominica",1767,176761,0.34,60,
"Dominica",1767,176770,0.34,60,
"Denmark",45,45,0.015,60,
"Denmark",45,452,0.0299,60,
"Denmark",45,454,0.0299,60,
"Denmark",45,459,0.0299,60,
"Denmark",45,4531,0.0299,60,
"Denmark",45,4550,0.0299,60,
"Denmark",45,4552,0.0299,60,
"Denmark",45,4553,0.0299,60,
"Denmark",45,4560,0.0299,60,
"Denmark",45,4571,0.0299,60,
"Denmark",45,4581,0.0299,60,
"Denmark",45,45510,0.0299,60,
"Denmark",45,452597,0.0299,60,
"Denmark",45,453235,0.0299,60,
"Denmark",45,454271,0.0299,60,
"Denmark",45,454272,0.0299,60,
"Denmark",45,454273,0.0299,60,
"Denmark",45,454274,0.0299,60,
"Denmark",45,454283,0.0299,60,
"Denmark",45,454291,0.0299,60,
"Denmark",45,454292,0.0299,60,
"Denmark",45,454294,0.0299,60,
"Denmark",45,454295,0.0299,60,
"Denmark",45,455069,0.0299,60,
"Denmark",45,455211,0.0299,60,
"Denmark",45,455212,0.0299,60,
"Denmark",45,455398,0.0299,60,
"Denmark",45,456911,0.0299,60,
"Denmark",45,457190,0.0299,60,
"Denmark",45,459360,0.0299,60,
"Denmark",45,459380,0.0299,60,
"Denmark",45,459383,0.0299,60,
"Denmark",45,459384,0.0299,60,
"Denmark",45,459385,0.0299,60,
"Denmark",45,459386,0.0299,60,
"Denmark",45,459387,0.0299,60,
"Denmark",45,459388,0.0299,60,
"Denmark",45,459389,0.0299,60,
"Denmark",45,4580,0.0399,60,
